origin,destination,distance
AG,US-OK,4020.505
AG,US-OR,6213.567
AG,US-PA,3065.393
AG,US-RI,2878.778
AG,US-SC,2622.58
AG,US-SD,4718.304
AG,US-TN,3194.636
AG,US-TX,4168.305
AG,US-UT,5345.296
AG,US-VT,3219.613
AG,US-VA,2766.64
AG,US-WA,6306.729
AG,US-WV,3016.412
AG,US-WI,3904.512
AG,US-WY,5157.196
AG,UY,5550.68
AG,UZ,11496.396
AG,VA,7461.463
AG,VC,456.572
AG,VE,1292.443
AG,VG,336.971
AG,VI,357.663
AG,VN,16387.29
AG,VU,14819.452
AG,WF,13106.875
AG,WS,12574.188
AG,XK,8146.23
AG,YE,11558.567
AG,YT,12198.019
AG,ZA,10476.954
AG,ZM,10395.839
AG,ZW,10713.606
AI,AD,6591.824
AI,AE,11751.03
AI,AF,12218.59
AI,AG,186.554
AI,AI,0
AI,AL,8133.099
AI,AM,10164.537
AI,AO,9459.367
AI,AQ,12786.232
AI,AR,6297.968
AI,AS,12310.723
AI,AT,7605.622
AI,AU,18109.08
AI,AW,973.807
AI,AX,7815.686
AI,AZ,10354.51
AI,BA,7885.957
AI,BB,674.319
AI,BD,14535.261
AI,BE,6875.113
AI,BF,6604.437
AI,BG,8530.414
AI,BH,11334.108
AI,BI,10439.931
AI,BJ,7097.793
AI,BL,37.052
AI,BM,1577.032
AI,BN,17473.244
AI,BO,3837.838
AI,BQ,886.635
AI,BR,3810.009
AI,BS,1661.939
AI,BT,14183.173
AI,BV,10217.434
AI,BW,10545.567
AI,BY,8450.313
AI,BZ,2693.958
AI,CA,5541.236
AI,CA-AB,5970.93
AI,CA-BC,6579.671
AI,CA-MB,4994.35
AI,CA-NB,3162.659
AI,CA-NL,3961.83
AI,CA-NS,2999.551
AI,CA-NT,6568.037
AI,CA-NU,5645.582
AI,CA-ON,4162.292
AI,CA-PE,3126.253
AI,CA-QC,3884.722
AI,CA-SK,5495.576
AI,CA-YT,7319.282
AI,CC,17761.446
AI,CD,8843.572
AI,CF,9148.081
AI,CG,8841.71
AI,CH,7130.156
AI,CI,6322.619
AI,CK,11399.129
AI,CL,6059.109
AI,CM,8218.14
AI,CN,13853.65
AI,CO,1947.71
AI,CR,2419.634
AI,CU,1580.972
AI,CV,4150.272
AI,CW,922.06
AI,CX,18528.263
AI,CY,9420.685
AI,CZ,7656.983
AI,DE,7298.407
AI,DJ,11205.069
AI,DK,7259.864
AI,DM,360.504
AI,DO,750.291
AI,DZ,6635.706
AI,EC,2776.374
AI,EE,8176.684
AI,EG,9472.708
AI,EH,5217.736
AI,ER,10786.883
AI,ES,6130.617
AI,ET,11096.9
AI,FI,8165.533
AI,FJ,13415.854
AI,FK,7793.132
AI,FM,15352.45
AI,FO,6486.009
AI,FR,6667.657
AI,GA,8420.192
AI,GB,6447.696
AI,GD,680.83
AI,GE,9931.806
AI,GF,1921.966
AI,GG,6359.865
AI,GH,6787.195
AI,GI,5955.155
AI,GL,6095.307
AI,GM,5123.044
AI,GN,5810.155
AI,GP,172.614
AI,GQ,8191.081
AI,GR,8313.813
AI,GS,8525.291
AI,GT,2898.345
AI,GU,15353.394
AI,GW,5178.518
AI,GY,1552.156
AI,HK,15488.273
AI,HM,14638.43
AI,HN,2488.928
AI,HR,7676.292
AI,HT,974.798
AI,HU,7980.849
AI,ID,18049.14
AI,IE,6087.372
AI,IL,9694.481
AI,IM,6345.953
AI,IN,14035.836
AI,IO,14960.518
AI,IQ,10375.079
AI,IR,11246.722
AI,IS,6126.228
AI,IT,7495.406
AI,JE,6386.934
AI,JM,1503.001
AI,JO,9836.454
AI,JP,13561.15
AI,KE,11166.829
AI,KG,12107.838
AI,KH,16349.783
AI,KI,11778.592
AI,KM,12185.21
AI,KN,100.585
AI,KP,13411.978
AI,KR,13889.095
AI,KW,10887.417
AI,KY,1845.986
AI,KZ,11133.985
AI,LA,15497.7
AI,LB,9677.823
AI,LC,528.799
AI,LI,7228.356
AI,LK,15099.59
AI,LR,5950.629
AI,LS,11116.973
AI,LT,8162.794
AI,LU,6987.054
AI,LV,8179.856
AI,LY,8184.983
AI,MA,5775.569
AI,MC,7067.025
AI,MD,8633.093
AI,ME,8040.482
AI,MF,15.442
AI,MG,12679.973
AI,MH,13430.57
AI,MK,8253.675
AI,ML,6222.255
AI,MM,15002.603
AI,MN,12660.225
AI,MO,15505.588
AI,MP,14983.974
AI,MQ,453.767
AI,MR,5445.207
AI,MS,189.068
AI,MT,7724.704
AI,MU,13812.45
AI,MV,14668.501
AI,MW,11227.315
AI,MX,4131.89
AI,MY,17030.332
AI,MZ,11516.3
AI,NA,9966.595
AI,NC,14924.136
AI,NE,7475.213
AI,NF,14720.736
AI,NG,7775.761
AI,NI,2443.209
AI,NL,6948.924
AI,NO,7243.853
AI,NP,13745.394
AI,NR,14214.559
AI,NU,12364.399
AI,NZ,13993.85
AI,OM,12040.125
AI,PA,2195.258
AI,PE,3318.008
AI,PF,10244.341
AI,PG,16800.805
AI,PH,16516.339
AI,PK,12591.898
AI,PL,7895.368
AI,PM,3253.595
AI,PN,8446.472
AI,PR,371.937
AI,PS,9694.58
AI,PT,5738.068
AI,PW,16559.465
AI,PY,4659.849
AI,QA,11412.137
AI,RE,13618.125
AI,RO,8415.16
AI,RS,8147.758
AI,RU,11087.927
AI,RW,10385.683
AI,SA,10927.559
AI,SB,15265.442
AI,SC,13183.51
AI,SD,9902.269
AI,SE,7801.885
AI,SG,17408.433
AI,SH,7432.37
AI,SI,7650.493
AI,SJ,7889.21
AI,SK,7974.217
AI,SL,5635.963
AI,SM,7469.537
AI,SN,5189.19
AI,SO,11842.824
AI,SR,1765.138
AI,SS,10227.44
AI,ST,7859.282
AI,SV,2801.481
AI,SX,19.854
AI,SY,9909.272
AI,SZ,11334.754
AI,TC,990.475
AI,TD,8634.279
AI,TF,14557.164
AI,TG,6961.379
AI,TH,15841.866
AI,TJ,12088.125
AI,TK,12291.79
AI,TL,12957.154
AI,TM,11300.185
AI,TN,7315.723
AI,TO,12957.154
AI,TR,9434.325
AI,TT,860.395
AI,TV,13341.274
AI,TW,15333.514
AI,TZ,11065.979
AI,UA,8808.055
AI,UG,10525.387
AI,UM,13171.507
AI,US,3808.665
AI,US-AK,8268.82
AI,US-AL,2852.551
AI,US-AZ,5054.741
AI,US-AR,3403.867
AI,US-CA,5837.545
AI,US-CO,4726.165
AI,US-CT,2768.77
AI,US-DE,2596.443
AI,US-FL,2152.663
AI,US-GA,2545.893
AI,US-HI,9573.911
AI,US-ID,5577.011
AI,US-IL,3538.588
AI,US-IN,3298.597
AI,US-IA,3870.917
AI,US-KS,4117.587
AI,US-KY,2999.906
AI,US-LA,3233.722
AI,US-ME,3063.443
AI,US-MD,2660.487
AI,US-MA,2801.843
AI,US-MI,3580.587
AI,US-MN,4286.178
AI,US-MS,3065.146
AI,US-MO,3549.006
AI,US-MT,5342.069
AI,US-NE,4341.964
AI,US-NV,5601.183
AI,US-NH,2889.651
AI,US-NJ,2660.683
AI,US-NM,4603.648
AI,US-NY,2710.538
AI,US-NC,2496.818
AI,US-ND,4708.55
AI,US-OH,3113.098
AI,US-OK,3835.507
AI,US-OR,6027.142
AI,US-PA,2890.13
AI,US-RI,2717.58
AI,US-SC,2436.621
AI,US-SD,4532.482
AI,US-TN,3008.104
AI,US-TX,3986.924
AI,US-UT,5159.773
AI,US-VT,3059.521
AI,US-VA,2585.259
AI,US-WA,6120.36
AI,US-WV,2834.186
AI,US-WI,3721.768
AI,US-WY,4970.642
AI,UY,5695.674
AI,UZ,11477.772
AI,VA,7485.722
AI,VC,612.678
AI,VE,1366.161
AI,VG,167.356
AI,VI,193.403
AI,VN,16302.568
AI,VU,14696.116
AI,WF,12988.052
AI,WS,12458.494
AI,XK,8165.751
AI,YE,11635.83
AI,YT,12348.485
AI,ZA,10658.556
AI,ZM,10555.281
AI,ZW,10881.309
AL,AD,1542.518
AL,AE,3694.273
AL,AF,4214.131
AL,AG,8108.456
AL,AI,8133.099
AL,AL,0
AL,AM,2095.656
AL,AO,5826.487
AL,AQ,14878.953
AL,AR,12251.926
AL,AS,16690.777
AL,AT,836.293
AL,AU,13745.513
AL,AW,9106.762
AL,AX,2115.13
AL,AZ,2305.532
AL,BA,368.685
AL,BB,8191.962
AL,BD,6685.959
AL,BE,1594.367
AL,BF,3848.328
AL,BG,473.501
AL,BH,3266.75
AL,BI,5048.996
AL,BJ,3952.036
AL,BL,8140.944
AL,BM,7329.141
AL,BN,10056.153
AL,BO,10684.131
AL,BQ,9005.706
AL,BR,9608.615
AL,BS,8798.329
AL,BT,6452.455
AL,BV,10748.171
AL,BW,7074.245
AL,BY,1511.88
AL,BZ,10235.231
AL,CA,8088.271
AL,CA-AB,8510.683
AL,CA-BC,8824.829
AL,CA-MB,7784.628
AL,CA-NB,6633.26
AL,CA-NL,5926.344
AL,CA-NS,6459.856
AL,CA-NT,7665.962
AL,CA-NU,6862.36
AL,CA-ON,7473.227
AL,CA-PE,6399.239
AL,CA-QC,6627.757
AL,CA-SK,8131.586
AL,CA-YT,8090.615
AL,CC,9812.377
AL,CD,4622.172
AL,CF,3841.681
AL,CG,4679.184
AL,CH,1142.38
AL,CI,4518.489
AL,CK,17800.457
AL,CL,12643.566
AL,CM,3835.275
AL,CN,7040.775
AL,CO,10045.745
AL,CR,10435.415
AL,CU,9083.408
AL,CV,5063.395
AL,CW,9048.029
AL,CX,10399.74
AL,CY,1337.312
AL,CZ,1030.077
AL,DE,1338.953
AL,DJ,3925.449
AL,DK,1848.589
AL,DM,8188.078
AL,DO,8677.468
AL,DZ,2227.066
AL,EC,10840.305
AL,EE,1969.038
AL,EG,1867.759
AL,EH,3588.957
AL,ER,3451.239
AL,ES,2008.105
AL,ET,4081.631
AL,FI,2339.585
AL,FJ,16635.714
AL,FK,12866.249
AL,FM,12620.198
AL,FO,2926.933
AL,FR,1545.67
AL,GA,4744.758
AL,GB,2335.69
AL,GD,8430.173
AL,GE,1922.508
AL,GF,8324.701
AL,GG,1993.629
AL,GH,4243.372
AL,GI,2275.86
AL,GL,4766.471
AL,GM,4610.856
AL,GN,4538.597
AL,GP,8135.454
AL,GQ,4503.569
AL,GR,270.687
AL,GS,11918.339
AL,GT,10476.572
AL,GU,11703.762
AL,GW,4739.973
AL,GY,8740.004
AL,HK,8705.913
AL,HM,11658.583
AL,HN,10216.143
AL,HR,595.72
AL,HT,8832.105
AL,HU,670.284
AL,ID,10379.471
AL,IE,2514.213
AL,IL,1728.691
AL,IM,2332.44
AL,IN,5934.416
AL,IO,7448.09
AL,IQ,2252.511
AL,IR,3116.361
AL,IS,3615.925
AL,IT,637.692
AL,JE,1954.277
AL,JM,9295.28
AL,JO,1859.484
AL,JP,9352.198
AL,KE,4915.045
AL,KG,4490.852
AL,KH,8662.933
AL,KI,15720.538
AL,KM,6378.911
AL,KN,8169.486
AL,KP,8365.327
AL,KR,8714.544
AL,KW,2791.735
AL,KY,9448.61
AL,KZ,3720.918
AL,LA,7945.242
AL,LB,1601.112
AL,LC,8261.309
AL,LI,1077.721
AL,LK,6989.145
AL,LR,4847.279
AL,LS,7912.162
AL,LT,1582.09
AL,LU,1453.645
AL,LV,1777.41
AL,LY,1669.694
AL,MA,2636.345
AL,MC,1083.194
AL,MD,953.171
AL,ME,184.995
AL,MF,8141.329
AL,MG,7209.633
AL,MH,13885.991
AL,MK,140.971
AL,ML,3491.114
AL,MM,7266.371
AL,MN,6396.754
AL,MO,8675.32
AL,MP,11410.636
AL,MQ,8213.511
AL,MR,3680.386
AL,MS,8163.05
AL,MT,767.844
AL,MU,7850.657
AL,MV,6754.9
AL,MW,6222.016
AL,MX,10703.657
AL,MY,9013.959
AL,MZ,6837.838
AL,NA,7130.92
AL,NC,16067.929
AL,NE,2861.287
AL,NF,16813.977
AL,NG,3741.233
AL,NI,10314.112
AL,NL,1661.087
AL,NO,2291.989
AL,NP,5877.745
AL,NR,14397.08
AL,NU,17379.517
AL,NZ,17901.569
AL,OM,3994.617
AL,PA,10286.327
AL,PE,11110.467
AL,PF,17221.589
AL,PG,13259.605
AL,PH,10013.758
AL,PK,4532.587
AL,PL,1199.659
AL,PM,5896.905
AL,PN,16512.337
AL,PR,8422.654
AL,PS,1686.27
AL,PT,2405.86
AL,PW,11436.908
AL,PY,10808.596
AL,QA,3349.608
AL,RE,7826.427
AL,RO,657.919
AL,RS,325.667
AL,RU,5837.342
AL,RW,4891.403
AL,SA,3004.062
AL,SB,14761.145
AL,SC,6231.5
AL,SD,3293.963
AL,SE,2112.505
AL,SG,9377.298
AL,SH,7900.899
AL,SI,693.966
AL,SJ,4083.427
AL,SK,836.519
AL,SL,4805.487
AL,SM,703.272
AL,SN,4461.721
AL,SO,4766.638
AL,SR,8566.829
AL,SS,3967.848
AL,ST,4755.542
AL,SV,10530.175
AL,SX,8144.325
AL,SY,1790.262
AL,SZ,7614.862
AL,TC,8599.24
AL,TD,2860.964
AL,TF,11145.577
AL,TG,4088.583
AL,TH,8096.73
AL,TJ,4297.309
AL,TK,16245.502
AL,TL,17365.275
AL,TM,3332.226
AL,TN,1235.99
AL,TO,17365.275
AL,TR,1304.136
AL,TT,8510.342
AL,TV,15623.049
AL,TW,9142.319
AL,TZ,5493.31
AL,UA,1180.799
AL,UG,4587.918
AL,UM,12457.879
AL,US,9146.797
AL,US-AK,8358.726
AL,US-AL,8951.294
AL,US-AZ,10281.48
AL,US-AR,9055.596
AL,US-CA,10423.058
AL,US-CO,9508.927
AL,US-CT,7351.232
AL,US-DE,7694.091
AL,US-FL,8912.192
AL,US-GA,8687.228
AL,US-HI,13245.035
AL,US-ID,9524.463
AL,US-IL,8481.94
AL,US-IN,8304.981
AL,US-IA,8608.401
AL,US-KS,9153.086
AL,US-KY,8361.947
AL,US-LA,9409.559
AL,US-ME,6883.344
AL,US-MD,7761.989
AL,US-MA,7184.442
AL,US-MI,7977.268
AL,US-MN,8317.057
AL,US-MS,9118.096
AL,US-MO,8838.593
AL,US-MT,9074.796
AL,US-NE,9026.38
AL,US-NV,10095.963
AL,US-NH,7149.134
AL,US-NJ,7540.96
AL,US-NM,9958.647
AL,US-NY,7471.045
AL,US-NC,8160.379
AL,US-ND,8549.03
AL,US-OH,8086.546
AL,US-OK,9401.119
AL,US-OR,9785.358
AL,US-PA,7706.494
AL,US-RI,7242.081
AL,US-SC,8399.615
AL,US-SD,8786.811
AL,US-TN,8687.605
AL,US-TX,9826.801
AL,US-UT,9798.248
AL,US-VT,7133.068
AL,US-VA,8021.135
AL,US-WA,9406.45
AL,US-WV,8087.19
AL,US-WI,8207.647
AL,US-WY,9273.601
AL,UY,11287.194
AL,UZ,3670.788
AL,VA,647.381
AL,VC,8352.473
AL,VE,9267.225
AL,VG,8248.619
AL,VI,8275.616
AL,VN,8828.844
AL,VU,15727.083
AL,WF,16538.409
AL,WS,16745.089
AL,XK,172.249
AL,YE,3939.467
AL,YT,6528.909
AL,ZA,7979.181
AL,ZM,6087.938
AL,ZW,6754.452
AM,AD,3598.751
AM,AE,2026.976
AM,AF,2118.48
AM,AG,10154.219
AM,AI,10164.537
AM,AL,2095.656
AM,AM,0
AM,AO,6351.868
AM,AQ,14421.087
AM,AR,14042.03
AM,AS,15383.905
AM,AT,2564.035
AM,AU,11680.494
AM,AW,11136.299
AM,AX,2870.566
AM,AZ,216.063
AM,BA,2290.17
AM,BB,10266.593
AM,BD,4591.319
AM,BE,3330.215
AM,BF,5496.904
AM,BG,1653.589
AM,BH,1655.637
AM,BI,5070.831
AM,BJ,5424.411
AM,BL,10175.286
AM,BM,9208.072
AM,BN,7961.22
AM,BO,12735.216
AM,BQ,11046.756
AM,BR,11605.647
AM,BS,10642.433
AM,BT,4368.617
AM,BV,11233.499
AM,BW,7252.121
AM,BY,1986.004
AM,BZ,12038
AM,CA,8983.251
AM,CA-AB,9274.897
AM,CA-BC,9401.428
AM,CA-MB,8846.436
AM,CA-NB,8256.45
AM,CA-NL,7434.004
AM,CA-NS,8144.593
AM,CA-NT,8238.926
AM,CA-NU,7762.629
AM,CA-ON,8777.52
AM,CA-PE,8061.251
AM,CA-QC,8067.022
AM,CA-SK,9040.213
AM,CA-YT,8411.737
AM,CC,7887.56
AM,CD,5369.402
AM,CF,4428.027
AM,CG,5427.727
AM,CH,3035.058
AM,CI,6173.247
AM,CK,16869.944
AM,CL,14545.59
AM,CM,4874.112
AM,CN,5111.303
AM,CO,12099.125
AM,CR,12377.761
AM,CU,10964.899
AM,CV,7101.672
AM,CW,11085.662
AM,CX,8383.766
AM,CY,1159.679
AM,CZ,2544.991
AM,DE,2924.308
AM,DJ,3149.775
AM,DK,3137.63
AM,DM,10245.26
AM,DO,10657.348
AM,DZ,4168.274
AM,EC,12907.541
AM,EE,2498.688
AM,EG,1973.341
AM,EH,5627.018
AM,ER,2814.249
AM,ES,4085.375
AM,ET,3467.99
AM,FI,2755.643
AM,FJ,14917.532
AM,FK,14307.457
AM,FM,10772.391
AM,FO,4204.648
AM,FR,3496.912
AM,GA,5668.816
AM,GB,3904.909
AM,GD,10501.462
AM,GE,286.656
AM,GF,10417.195
AM,GG,3832.459
AM,GH,5788.262
AM,GI,4371.372
AM,GL,5738.366
AM,GM,6539.39
AM,GN,6324.923
AM,GP,10180.243
AM,GQ,5525.39
AM,GR,1987.146
AM,GS,13025.558
AM,GT,12272.52
AM,GU,9857.521
AM,GW,6644.126
AM,GY,10835.042
AM,HK,6686.392
AM,HM,10714.067
AM,HN,12072.294
AM,HR,2490.903
AM,HT,10792.666
AM,HU,2189.555
AM,ID,8286.847
AM,IE,4209.139
AM,IL,1360.356
AM,IM,3967.439
AM,IN,3873.047
AM,IO,5847.56
AM,IQ,770.794
AM,IR,1149.285
AM,IS,4841.393
AM,IT,2717.254
AM,JE,3801.415
AM,JM,11218.699
AM,JO,1321.114
AM,JP,7759.394
AM,KE,4516.359
AM,KG,2499.416
AM,KH,6567.863
AM,KI,14709.919
AM,KM,5777.175
AM,KN,10208.257
AM,KP,6722.291
AM,KR,6991.074
AM,KW,1216.71
AM,KY,11322.457
AM,KZ,1950.548
AM,LA,5861.247
AM,LB,1067.65
AM,LC,10327.654
AM,LI,2937.972
AM,LK,5036.013
AM,LR,6568.094
AM,LS,7939.946
AM,LT,2291.519
AM,LU,3206.218
AM,LV,2381.381
AM,LY,2985.559
AM,MA,4715.031
AM,MC,3112.406
AM,MD,1563.467
AM,ME,2152.514
AM,MF,10173.805
AM,MG,6545.024
AM,MH,12408.407
AM,MK,1960.984
AM,ML,5307.27
AM,MM,5175.151
AM,MN,4693.239
AM,MO,6650.895
AM,MP,9621.536
AM,MQ,10276.161
AM,MR,5661.482
AM,MS,10208.78
AM,MT,2711.82
AM,MU,6842.317
AM,MV,4982.58
AM,MW,6032.264
AM,MX,12175.915
AM,MY,6936.169
AM,MZ,6604.997
AM,NA,7529.128
AM,NC,14054.708
AM,NE,4332.082
AM,NF,14737.334
AM,NG,4976.415
AM,NI,12208.744
AM,NL,3293.288
AM,NO,3374.006
AM,NP,3785.003
AM,NR,12700.241
AM,NU,15951.137
AM,NZ,15832.128
AM,OM,2306.118
AM,PA,12267.533
AM,PE,13205.481
AM,PF,17164.588
AM,PG,11217.06
AM,PH,7968.244
AM,PK,2446.091
AM,PL,2375.23
AM,PM,7607.447
AM,PN,18168.117
AM,PR,10432.467
AM,PS,1260.314
AM,PT,4484.817
AM,PW,9431.958
AM,PY,12767.445
AM,QA,1733.041
AM,RE,6889.949
AM,RO,1751.921
AM,RS,2024.762
AM,RU,4636.047
AM,RW,4919.447
AM,SA,1799.489
AM,SB,12826.07
AM,SC,5089.379
AM,SD,3354.652
AM,SE,2879.249
AM,SG,7304.082
AM,SH,9134.775
AM,SI,2514.05
AM,SJ,4346.944
AM,SK,2215.678
AM,SL,6605.425
AM,SM,2708.195
AM,SN,6393.815
AM,SO,3884.33
AM,SR,10661.995
AM,SS,3936.324
AM,ST,5894.901
AM,SV,12368.641
AM,SX,10177.059
AM,SY,791.758
AM,SZ,7536.813
AM,TC,10537.302
AM,TD,3738.214
AM,TF,10217.273
AM,TG,5592.972
AM,TH,6001.774
AM,TJ,2248.21
AM,TK,14991.257
AM,TL,15680.023
AM,TM,1249.895
AM,TN,3205.26
AM,TO,15680.023
AM,TR,848.701
AM,TT,10588.979
AM,TV,14057.96
AM,TW,7181.595
AM,TZ,5267.52
AM,UA,1436.912
AM,UG,4491.487
AM,UM,11070.193
AM,US,10546.708
AM,US-AK,8360.116
AM,US-AL,10569.561
AM,US-AZ,11417.005
AM,US-AR,10551.659
AM,US-CA,11323.755
AM,US-CO,10679.698
AM,US-CT,8998.984
AM,US-DE,9359.734
AM,US-FL,10673.294
AM,US-GA,10359.499
AM,US-HI,13049.818
AM,US-ID,10442.763
AM,US-IL,9927.319
AM,US-IN,9805.914
AM,US-IA,9973.367
AM,US-KS,10472.579
AM,US-KY,9930.912
AM,US-LA,10969.775
AM,US-ME,8503.312
AM,US-MD,9411.803
AM,US-MA,8837.041
AM,US-MI,9413.763
AM,US-MN,9570.761
AM,US-MS,10697.688
AM,US-MO,10290.026
AM,US-MT,10044.203
AM,US-NE,10279.894
AM,US-NV,11044.52
AM,US-NH,8785.124
AM,US-NJ,9200.447
AM,US-NM,11198.909
AM,US-NY,9123.867
AM,US-NC,9835.164
AM,US-ND,9688.87
AM,US-OH,9630.898
AM,US-OK,10809.393
AM,US-OR,10577.608
AM,US-PA,9309.565
AM,US-RI,8908.539
AM,US-SC,10087.164
AM,US-SD,9980.302
AM,US-TN,10260.755
AM,US-TX,11229.287
AM,US-UT,10860.567
AM,US-VT,8731.884
AM,US-VA,9679.646
AM,US-WA,10149.418
AM,US-WV,9692.782
AM,US-WI,9606.961
AM,US-WY,10360.813
AM,UY,13103.434
AM,UZ,1650.145
AM,VA,2726.223
AM,VC,10421.82
AM,VE,11344.223
AM,VG,10269.355
AM,VI,10295.398
AM,VN,6740.485
AM,VU,13800.833
AM,WF,14982.301
AM,WS,15368.474
AM,XK,2027.629
AM,YE,2746.873
AM,YT,5881.848
AM,ZA,8177.767
AM,ZM,6176.809
AM,ZW,6773.123
AO,AD,6202.438
AO,AE,5489.396
AO,AF,7271.115
AO,AG,9297.905
AO,AI,9459.367
AO,AL,5826.487
AO,AM,6351.868
AO,AO,0
AO,AQ,9130.65
AO,AR,8499.831
AO,AS,17166.912
AO,AT,6537.551
AO,AU,11979.022
AO,AW,10046.179
AO,AX,7935.568
AO,AZ,6478.037
AO,BA,6128.938
AO,BB,8959.79
AO,BD,8774.408
AO,BE,6983.801
AO,BF,3376.179
AO,BG,6047.372
AO,BH,5441.569
AO,BI,1587.436
AO,BJ,2856.795
AO,BL,9435.576
AO,BM,9991.982
AO,BN,10851.349
AO,BO,8761.884
AO,BQ,9871.601
AO,BR,7550.955
AO,BS,11056.154
AO,BT,8912.74
AO,BV,4974.023
AO,BW,1433.242
AO,BY,7280.834
AO,BZ,12093.265
AO,CA,13115.86
AO,CA-AB,13656.715
AO,CA-BC,14169.251
AO,CA-MB,12600.232
AO,CA-NB,10502.839
AO,CA-NL,10309.375
AO,CA-NS,10199.836
AO,CA-NT,13151.239
AO,CA-NU,12086.956
AO,CA-ON,11893.312
AO,CA-PE,10229.503
AO,CA-QC,10972.953
AO,CA-SK,13130.132
AO,CA-YT,13747.453
AO,CC,8568.511
AO,CD,1241.086
AO,CF,2009.64
AO,CG,1190.698
AO,CH,6522.67
AO,CI,3325.337
AO,CK,16398.876
AO,CL,9232.112
AO,CM,2153.55
AO,CN,10407.973
AO,CO,10342.356
AO,CR,11471.367
AO,CU,11039.016
AO,CV,5512.737
AO,CW,9931.823
AO,CX,9548.541
AO,CY,5405.652
AO,CZ,6789.181
AO,DE,6972.057
AO,DJ,3742.648
AO,DK,7541.938
AO,DM,9210.173
AO,DO,10202.368
AO,DZ,4699.096
AO,EC,10628.11
AO,EE,7788.065
AO,EG,4452.511
AO,EH,5164.133
AO,ER,3798.339
AO,ES,6161.16
AO,ET,3372.582
AO,FI,8160.291
AO,FJ,16318.746
AO,FK,8166.039
AO,FM,14810.574
AO,FO,8409.505
AO,FR,6574.64
AO,GA,1347.445
AO,GB,7665.742
AO,GD,9152.661
AO,GE,6493.674
AO,GF,8030.992
AO,GG,7035.264
AO,GH,2984.004
AO,GI,5799.804
AO,GL,10216.196
AO,GM,4572.566
AO,GN,3849.667
AO,GP,9324.195
AO,GQ,1658.317
AO,GR,5605.509
AO,GS,6720.364
AO,GT,12259.695
AO,GU,14254.101
AO,GW,4457.586
AO,GY,8681.318
AO,HK,11112.286
AO,HM,6761.699
AO,HN,11827.573
AO,HR,6266.345
AO,HT,10426.644
AO,HU,6491.93
AO,ID,10649.927
AO,IE,7599.82
AO,IL,5035.239
AO,IM,7576.94
AO,IN,7554.439
AO,IO,5951.611
AO,IQ,5646.278
AO,IR,6164.812
AO,IS,9009.731
AO,IT,5926.542
AO,JE,6997.984
AO,JM,10930.919
AO,JO,5044.165
AO,JP,13454.677
AO,KE,2538.283
AO,KG,8231.711
AO,KH,9970.032
AO,KI,18237.364
AO,KM,2832.432
AO,KN,9407.532
AO,KP,12470.439
AO,KR,12520.53
AO,KW,5511.611
AO,KY,11294.401
AO,KZ,8162.243
AO,LA,9876.988
AO,LB,5359.206
AO,LC,9129.498
AO,LI,6540.369
AO,LK,7273.611
AO,LR,3601.522
AO,LS,2310.93
AO,LT,7401.624
AO,LU,6880.995
AO,LV,7595.747
AO,LY,4174.595
AO,MA,5470.053
AO,MC,6200.201
AO,MD,6600.186
AO,ME,5996.619
AO,MF,9454.101
AO,MG,3221.192
AO,MH,17051.834
AO,MK,5885.726
AO,ML,4000.746
AO,MM,9270.52
AO,MN,10611.552
AO,MO,11051.546
AO,MP,14333.863
AO,MQ,9153.542
AO,MR,4768.698
AO,MS,9329.902
AO,MT,5254.602
AO,MU,4354.047
AO,MV,6327.402
AO,MW,1799.359
AO,MX,13588.975
AO,MY,9457.261
AO,MZ,2068.53
AO,NA,1308.725
AO,NC,14998.073
AO,NE,3379.28
AO,NF,14507.276
AO,NG,2474.349
AO,NI,11681.299
AO,NL,7145.256
AO,NO,8013.43
AO,NP,8363.799
AO,NR,16355.776
AO,NU,16545.297
AO,NZ,13758.763
AO,OM,5521.132
AO,PA,11127.216
AO,PE,10120.817
AO,PF,16512.905
AO,PG,13739.482
AO,PH,11769.388
AO,PK,7183.284
AO,PL,7019.924
AO,PM,9746.135
AO,PN,14528.937
AO,PR,9821.868
AO,PS,5142.019
AO,PT,6240.612
AO,PW,13070.887
AO,PY,8131.898
AO,QA,5435.319
AO,RE,4158.947
AO,RO,6393.839
AO,RS,6148.266
AO,RU,10966.332
AO,RW,1677.449
AO,SA,4895.325
AO,SB,15243.857
AO,SC,4202.032
AO,SD,3002.747
AO,SE,7931.925
AO,SG,9594.752
AO,SH,3278.087
AO,SI,6383.951
AO,SJ,9906.907
AO,SK,6659.852
AO,SL,3941.979
AO,SM,6156.3
AO,SN,4566.973
AO,SO,3623.723
AO,SR,8344.442
AO,SS,2500.178
AO,ST,1775.356
AO,SV,12090.835
AO,SX,9453.325
AO,SY,5578.933
AO,SZ,2220.314
AO,TC,10432.134
AO,TD,2965.614
AO,TF,6329.035
AO,TG,2900.743
AO,TH,9625.54
AO,TJ,7841.352
AO,TK,17527.493
AO,TL,16141.563
AO,TM,7052.278
AO,TN,5090.677
AO,TO,16141.563
AO,TR,5861.65
AO,TT,9072.188
AO,TV,16989.565
AO,TW,11825.319
AO,TZ,1944.764
AO,UA,6753.425
AO,UG,2120.318
AO,UM,16552.746
AO,US,12841.297
AO,US-AK,14158.985
AO,US-AL,12051.154
AO,US-AZ,14267.412
AO,US-AR,12506.588
AO,US-CA,14891.317
AO,US-CO,13663.744
